iter	MAE
2957	0.4368911814
2958	0.4368721969
2959	0.4368418309
2960	0.4368367508
2961	0.4367451065
2962	0.4367309861
2963	0.4367106481
2964	0.4366909978
2965	0.4366822838
2966	0.43658616
2967	0.4365698629
2968	0.4364864946
2969	0.4364577607
2970	0.4364426794
2971	0.4364181697
2972	0.4363899693
2973	0.4362694176
2974	0.4361939235
2975	0.436137024
2976	0.4361112947
2977	0.4360244187
2978	0.4359481695
2979	0.4358857437
2980	0.4358702509
2981	0.4357471697
2982	0.4357130251
2983	0.4356545675
2984	0.4356496499
2985	0.4355927379
2986	0.4355788958
2987	0.4355540895
2988	0.4355017465
2989	0.4355042132
2990	0.4354185599
2991	0.4354120383
2992	0.4353983759
2993	0.4353489543
2994	0.4353008175
2995	0.4353049014
2996	0.4352787167
2997	0.4352539253
2998	0.4352280038
2999	0.4351786959
3000	0.4351587808
3001	0.4351535624
3002	0.4351437088
3003	0.4351053565
3004	0.4350674438
3005	0.4350627113
3006	0.4350341229
3007	0.4350241231
3008	0.4350178132
3009	0.4350149158
3010	0.4349934277
3011	0.4349527309
3012	0.4349180321
3013	0.4349013589
3014	0.4348718013
3015	0.4348591337
3016	0.4347385778
3017	0.4346926096
3018	0.4346576068
3019	0.4346162991
3020	0.4345596329
3021	0.4345575109
3022	0.4345076321
3023	0.4344452788
3024	0.4344186653
3025	0.4343867192
3026	0.4343424329
3027	0.4343236184
3028	0.4342864146
3029	0.4342754797
3030	0.434239463
3031	0.4342152229
3032	0.4342010821
3033	0.4341496316
3034	0.4340871692
3035	0.4340424762
3036	0.4339122039
3037	0.43392225
3038	0.4337445138
3039	0.4337226701
3040	0.4336856175
3041	0.4336515087
3042	0.4335950509
3043	0.4335684767
3044	0.4335261379
3045	0.4334799287
3046	0.4334563027
3047	0.4334305883
3048	0.4334163058
3049	0.4333937442
3050	0.4333646292
3051	0.4333062133
3052	0.4332959606
3053	0.4331785059
3054	0.433162484
3055	0.4331113413
3056	0.4330992914
3057	0.4330723196
3058	0.4330635038
3059	0.4330476847
3060	0.433029277
3061	0.4330091088
3062	0.4329966142
3063	0.4329771831
3064	0.4329436118
3065	0.4329253879
3066	0.4328948745
3067	0.4328680706
3068	0.4328660217
3069	0.4328370154
3070	0.4328076587
3071	0.4328005245
3072	0.4327932066
3073	0.4327563104
3074	0.4327489928
3075	0.4327247475
3076	0.432707919
3077	0.4326497383
3078	0.432621612
3079	0.4326119277
3080	0.4325838434
3081	0.4325671986
3082	0.4325561321
3083	0.4325271835
3084	0.4325209001
3085	0.4325076052
3086	0.4324922349
3087	0.4324840415
3088	0.432448675
3089	0.4324106661
3090	0.4323665784
3091	0.4322797761
3092	0.4322386886
3093	0.4321870213
3094	0.4321668767
3095	0.4321422478
3096	0.4321363593
3097	0.4320901206
3098	0.4320855858
3099	0.4320370507
3100	0.4320278482
3101	0.4319901677
3102	0.4319264717
3103	0.4319092002
3104	0.4318579421
3105	0.4318341389
3106	0.4318346328
3107	0.4318234747
3108	0.4318110127
3109	0.4317862365
3110	0.4316509707
3111	0.4316179031
3112	0.4315817164
3113	0.4315345619
3114	0.4315267472
3115	0.4315091454
3116	0.4315012708
3117	0.4314813446
3118	0.4314748664
3119	0.4314574129
3120	0.431434369
3121	0.431429052
3122	0.4313892398
3123	0.4313432332
3124	0.4312754382
3125	0.4312392721
3126	0.4312201809
3127	0.4311474648
3128	0.4311411206
3129	0.4311140436
3130	0.4311020842
3131	0.4310864403
3132	0.4310847921
3133	0.431069419
3134	0.4310348777
3135	0.4309599067
3136	0.4309432078
3137	0.4309383528
3138	0.4309287299
3139	0.4308981205
3140	0.430876267
3141	0.4308531331
3142	0.4308422819
3143	0.4308235399
3144	0.4307981311
3145	0.4307625454
3146	0.4307321959
3147	0.4307053191
3148	0.430691433
3149	0.4306619997
3150	0.4306480461
3151	0.4306171464
3152	0.4305235469
3153	0.4305138298
3154	0.4305055751
3155	0.4304702285
3156	0.4304602128
3157	0.430425532
3158	0.4303775465
3159	0.4303713622
3160	0.4303143509
3161	0.4302875601
3162	0.4302491925
3163	0.4302425463
3164	0.4302326688
3165	0.4302192324
3166	0.4302111046
3167	0.4301998022
3168	0.4301724391
3169	0.4301588563
3170	0.4300970618
3171	0.4300532026
3172	0.4300446081
3173	0.4300393879
3174	0.4300079557
3175	0.4299672076
3176	0.4299038692
3177	0.429838804
3178	0.4298223969
3179	0.4298060414
3180	0.4297904413
3181	0.4297886033
3182	0.429760569
3183	0.4297446596
3184	0.4297307952
3185	0.429683794
3186	0.4296798352
3187	0.4296687108
3188	0.4296195
3189	0.4295813473
3190	0.4295702422
3191	0.429554557
3192	0.4295328616
3193	0.4294948749
3194	0.4294723156
3195	0.4294682274
3196	0.4293976837
3197	0.4293716202
3198	0.4293680539
3199	0.4293338496
3200	0.4293058236
3201	0.4293037523
3202	0.4292946437
3203	0.4292740216
3204	0.4292500636
3205	0.4291315844
3206	0.4291105
3207	0.4290832509
3208	0.4290674187
3209	0.429023263
3210	0.4289997043
3211	0.4289714009
3212	0.428912573
3213	0.428892591
3214	0.428843382
3215	0.4288193943
3216	0.4287637741
3217	0.4287329942
3218	0.4286876775
3219	0.4286552225
3220	0.42858195
3221	0.4285150266
3222	0.4285033445
3223	0.4284941054
3224	0.4284131917
3225	0.4283974289
3226	0.4283848207
3227	0.4283078861
3228	0.428264915
3229	0.4282484441
3230	0.4281926234
3231	0.4281856851
3232	0.4281486213
3233	0.4280865876
3234	0.4280637908
3235	0.4280378525
3236	0.4280253429
3237	0.4279975426
3238	0.4279302298
3239	0.4279001114
3240	0.4278901258
3241	0.4278463413
3242	0.4278430476
3243	0.4278293927
3244	0.4278227871
3245	0.4278127027
3246	0.4277987652
3247	0.4277481506
3248	0.4277217939
3249	0.427669759
3250	0.4276520927
3251	0.427656038
3252	0.4276357543
3253	0.4276325347
3254	0.4275313018
3255	0.4275124053
3256	0.4275020146
3257	0.42747717
3258	0.4274699343
3259	0.4274186575
3260	0.4273583722
3261	0.4273010209
3262	0.4272926561
3263	0.4272805959
3264	0.4272161995
3265	0.4271670043
3266	0.4271074001
3267	0.4270398449
3268	0.4270314073
3269	0.4270086742
3270	0.4269211593
3271	0.4269071402
3272	0.4268919637
3273	0.4268773054
3274	0.4268671259
3275	0.4268495958
3276	0.4268355817
3277	0.4268203418
3278	0.4267979865
3279	0.4267618489
3280	0.4267493413
3281	0.4267287372
3282	0.4266852175
3283	0.4266679342
3284	0.4266640125
3285	0.4266509434
3286	0.4265993749
3287	0.4265853952
3288	0.426561969
3289	0.4265368769
3290	0.4265152683
3291	0.426448005
3292	0.4264400156
3293	0.4263945331
3294	0.4263653787
3295	0.4263382328
3296	0.4263369369
3297	0.4263164259
3298	0.4263098671
3299	0.4262974993
3300	0.4262798543
3301	0.4262462473
3302	0.4262110373
3303	0.4262066533
3304	0.42602952
3305	0.4260112178
3306	0.4259926726
3307	0.4259926062
3308	0.4259121887
3309	0.4258621155
3310	0.4258338253
3311	0.4258259996
3312	0.4257873592
3313	0.4257443496
3314	0.4257417755
3315	0.4257284154
3316	0.4257274231
3317	0.4257106275
3318	0.4256968792
3319	0.425689797
3320	0.4256873297
3321	0.425675665
3322	0.4256676114
3323	0.4256550141
3324	0.4256319744
3325	0.4256202872
3326	0.4255304355
3327	0.4255251475
3328	0.4255168967
3329	0.4254845059
3330	0.4254730776
3331	0.4254281255
3332	0.4252974811
3333	0.4252877499
3334	0.4252649056
3335	0.4252526474
3336	0.4252466637
3337	0.4252156863
3338	0.4251986529
3339	0.4251766286
3340	0.4250235186
3341	0.4249930416
3342	0.4249681264
3343	0.4249232524
3344	0.4249104281
3345	0.4249075785
3346	0.4249048378
3347	0.4248844368
3348	0.4248772844
3349	0.4248522228
3350	0.4248302667
3351	0.4248314487
3352	0.4247565518
3353	0.4247443873
3354	0.4247215494
3355	0.4247118147
3356	0.4247022271
3357	0.424659957
3358	0.4246258703
3359	0.4245897757
3360	0.4245544798
3361	0.424541931
3362	0.4245358509
3363	0.4244862203
3364	0.4244278588
3365	0.4244048271
3366	0.4243979029
3367	0.424394313
3368	0.4243798283
3369	0.4243705834
3370	0.4243442748
3371	0.4242694526
3372	0.4242119657
3373	0.42420598
3374	0.4241365983
3375	0.4241165947
3376	0.4240232736
3377	0.4239994774
3378	0.423977739
3379	0.4239275115
3380	0.4239101475
3381	0.4238974332
3382	0.4238790075
3383	0.4238555878
3384	0.423838369
3385	0.4238291218
3386	0.423824052
3387	0.4237944143
3388	0.4237835715
3389	0.4237626579
3390	0.4237245199
3391	0.4237132435
3392	0.4236794332
3393	0.4236562855
3394	0.4236195264
3395	0.4235813889
3396	0.4235242848
3397	0.4234995601
3398	0.4234860369
3399	0.4234760657
3400	0.4234653227
3401	0.4234089332
3402	0.4233719595
3403	0.4233550565
3404	0.423342226
3405	0.4233233167
3406	0.4232158391
3407	0.4232103271
3408	0.4231695339
3409	0.423123257
3410	0.4230951759
3411	0.4230771947
3412	0.4230263466
3413	0.4230002849
3414	0.42298531
3415	0.4229822603
3416	0.4229675701
3417	0.4229421993
3418	0.4229274387
3419	0.4229167268
3420	0.4228713314
3421	0.4228558703
3422	0.4228540635
3423	0.4228371778
3424	0.422807921
3425	0.4227770882
3426	0.422757918
3427	0.4227418178
3428	0.4227371935
3429	0.4227205759
3430	0.4226897018
3431	0.42267488
3432	0.4226408841
3433	0.4226332433
3434	0.4226242803
3435	0.4225924384
3436	0.4225714587
3437	0.4225430589
3438	0.4225282538
3439	0.4225214329
3440	0.4224354685
3441	0.4224054813
3442	0.4223539502
3443	0.4223508326
3444	0.4223445623
3445	0.4223444001
3446	0.422287018
3447	0.4222289172
3448	0.422221271
3449	0.4222131439
3450	0.4222106279
3451	0.4221984502
3452	0.4221968546
3453	0.4221967558
3454	0.4221778763
3455	0.4221663823
3456	0.4221655777
3457	0.422147525
3458	0.4221192466
3459	0.4221079558
3460	0.422079722
3461	0.422044307
3462	0.4220266425
3463	0.4220049868
3464	0.4219678869
3465	0.421935718
3466	0.4219329389
3467	0.4218853014
3468	0.4218880381
3469	0.4218892943
3470	0.4218752843
3471	0.4218397628
3472	0.421810999
3473	0.4217592467
3474	0.4217429698
3475	0.4217237091
3476	0.4217012158
3477	0.4216875796
3478	0.4216364173
3479	0.4215932497
3480	0.421554124
3481	0.4215148345
3482	0.4214918912
3483	0.4214839259
3484	0.421481033
3485	0.4214573059
3486	0.4214227537
3487	0.4214105845
3488	0.4213843647
3489	0.4213802931
3490	0.4213726653
3491	0.4213542705
3492	0.4213403981
3493	0.421317216
3494	0.4213011689
3495	0.4212865101
3496	0.4212791553
3497	0.4212657672
3498	0.4212632584
3499	0.4212565053
3500	0.4212476342
3501	0.4212358876
3502	0.4212249482
3503	0.4212045818
3504	0.4212004071
3505	0.4211584145
3506	0.4211507217
3507	0.4211413801
3508	0.4211353063
3509	0.4211285962
3510	0.4210910856
3511	0.4210898007
3512	0.4210768116
3513	0.4210655515
3514	0.4210587376
3515	0.4210541877
3516	0.4210559688
3517	0.4210507732
3518	0.4210061719
3519	0.4210044705
3520	0.4209438487
3521	0.4209009604
3522	0.4208909699
3523	0.4208357215
3524	0.4208031381
3525	0.420799711
3526	0.4207944597
3527	0.4207593196
3528	0.4207270933
3529	0.420694423
3530	0.4206814993
3531	0.4206459296
3532	0.420631952
3533	0.420622247
3534	0.4205786916
3535	0.4205717187
3536	0.4205555685
3537	0.4204978427
3538	0.4204903735
3539	0.4204781389
3540	0.4204653286
3541	0.4204505035
3542	0.4203276187
3543	0.4202976628
3544	0.420271013
3545	0.4202490991
3546	0.4202195172
3547	0.4201823732
3548	0.4201732019
3549	0.4201662211
3550	0.420150973
3551	0.4201432247
3552	0.4201294256
3553	0.4200975361
3554	0.4200892375
3555	0.4200701429
3556	0.4200454189
3557	0.4200259807
3558	0.4200014674
3559	0.4199736532
3560	0.4199609612
3561	0.4199405144
3562	0.4198479206
3563	0.4198403717
3564	0.4198326718
3565	0.4198322881
3566	0.4198271125
3567	0.419816806
3568	0.4197871131
3569	0.4197527426
3570	0.4197455317
3571	0.4197290221
3572	0.4197252917
3573	0.4197188549
3574	0.4197218185
3575	0.4197185252
3576	0.4196986262
3577	0.4196295756
3578	0.419609957
3579	0.419596539
3580	0.4195890143
3581	0.4195116997
3582	0.4194954055
3583	0.4194901281
3584	0.419474896
3585	0.419462737
3586	0.4194413027
3587	0.4194404907
3588	0.4194078
3589	0.4193811116
3590	0.4193595104
3591	0.4193569375
3592	0.4193163321
3593	0.4193039738
3594	0.419268084
3595	0.4192461363
3596	0.4191862594
3597	0.419145369
3598	0.4191255322
3599	0.4191087505
3600	0.4191091851
3601	0.4190692295
3602	0.4190589265
3603	0.4190533503
3604	0.4190471123
3605	0.4189963967
3606	0.4189614438
3607	0.4189404194
3608	0.4189190547
3609	0.4188929128
3610	0.4188929301
3611	0.4188837352
3612	0.4188725977
3613	0.4188656914
3614	0.4188598534
3615	0.4187968216
3616	0.4186994506
3617	0.4186570283
3618	0.4186314157
3619	0.4186259788
3620	0.418603707
3621	0.418596493
3622	0.4185606962
3623	0.4185407305
3624	0.41853103
3625	0.4185104479
3626	0.4184776813
3627	0.4184288594
3628	0.4184155949
3629	0.4183813533
3630	0.4183688765
3631	0.4183671826
3632	0.4183533002
3633	0.418350059
3634	0.4183457492
3635	0.4183234748
3636	0.4183016035
3637	0.4182812866
3638	0.4182793239
3639	0.4182535665
3640	0.4182344113
3641	0.4181611083
3642	0.418158889
3643	0.4181526699
3644	0.4181460385
3645	0.4181247429
3646	0.4181072604
3647	0.4180955883
3648	0.4180915407
3649	0.4180780476
3650	0.4180439767
3651	0.4179801825
3652	0.41796682
3653	0.4179109097
3654	0.4179023225
3655	0.4178977148
3656	0.4178723395
3657	0.4178565318
3658	0.4178331734
3659	0.4177854946
3660	0.4177591927
3661	0.4177512396
3662	0.4177335965
3663	0.4177219955
3664	0.4176963372
3665	0.4176902644
3666	0.4176666736
3667	0.4176608168
3668	0.4176262011
3669	0.4175618621
3670	0.4175358421
3671	0.4175311257
3672	0.4175008399
3673	0.4174615814
3674	0.4174349018
3675	0.417418977
3676	0.4173798869
3677	0.4173776427
3678	0.4173760705
3679	0.4173616566
3680	0.4173018968
3681	0.4173005224
3682	0.4172695227
3683	0.4172526772
3684	0.4172290153
3685	0.4172087948
3686	0.4171890818
3687	0.4171751354
3688	0.4171693367
3689	0.4171223051
3690	0.417113969
3691	0.4170958715
3692	0.4170667003
3693	0.4170671629
3694	0.4170510874
3695	0.4170320591
3696	0.4170266445
3697	0.417015911
3698	0.4170090952
3699	0.4169847589
3700	0.4169772377
3701	0.4169626025
3702	0.4169362014
3703	0.4169251719
3704	0.4169008419
3705	0.4168920854
3706	0.4168771483
3707	0.4168880466
3708	0.4168691987
3709	0.4168466202
3710	0.4168143185
3711	0.4168074061
3712	0.4167818344
3713	0.4167745912
3714	0.4167541068
3715	0.4167393481
3716	0.4167133775
3717	0.416707221
3718	0.4167019872
3719	0.4166940904
3720	0.4166910308
3721	0.4166658463
3722	0.416630988
3723	0.4166234828
3724	0.4166080871
3725	0.4166046875
3726	0.4165597934
3727	0.416549574
3728	0.4165363889
3729	0.416527148
3730	0.4165027586
3731	0.4164945848
3732	0.4164919579
3733	0.4164775059
3734	0.4164551235
3735	0.4164510612
3736	0.4164400331
3737	0.4164355675
3738	0.4164248796
3739	0.4164182048
3740	0.4164162658
3741	0.4164110933
3742	0.4164053184
3743	0.4164020339
3744	0.4163524062
3745	0.4163480714
3746	0.4163363196
3747	0.4163223107
3748	0.4163141463
3749	0.4162747037
3750	0.4162119475
3751	0.4161847424
3752	0.4161394169
3753	0.4161334991
3754	0.4161218655
3755	0.4161124316
3756	0.4160854526
3757	0.416070267
3758	0.4160645628
3759	0.4160538956
3760	0.416038611
3761	0.415969974
3762	0.4159440565
3763	0.4159338648
3764	0.415880382
3765	0.4158762065
3766	0.4158742724
3767	0.4158575363
3768	0.4158399304
3769	0.415770047
3770	0.415748092
3771	0.4157475873
3772	0.4157416636
3773	0.4157306554
3774	0.415698731
3775	0.4156903518
3776	0.4156905582
3777	0.4156824189
3778	0.4156559267
3779	0.4156448183
3780	0.4156188785
3781	0.4156070696
3782	0.4155661344
3783	0.4155595774
3784	0.4155233731
3785	0.4155022977
3786	0.4154702383
3787	0.4154551935
3788	0.4154225208
3789	0.4153909542
3790	0.4153780639
3791	0.415371111
3792	0.4153649071
3793	0.4152841637
3794	0.4152758682
3795	0.4152677249
3796	0.4152662801
3797	0.4152534064
3798	0.4152343932
3799	0.415213421
3800	0.4152026012
3801	0.4151878181
3802	0.4151832725
3803	0.415166465
3804	0.4151628923
3805	0.4151599379
3806	0.415150488
3807	0.4151180827
3808	0.4151021003
3809	0.4150965718
3810	0.4150914889
3811	0.4150804015
3812	0.4150687996
3813	0.4150274975
3814	0.4149380518
3815	0.4149316414
3816	0.4149296436
3817	0.4149273969
3818	0.4148952241
3819	0.4148860186
3820	0.4148806528
3821	0.4148605219
3822	0.4148555376
3823	0.4148521476
3824	0.4148262331
3825	0.4148152316
3826	0.4147921863
3827	0.4147757851
3828	0.4147633312
3829	0.4147566946
3830	0.4147506974
3831	0.4147152551
3832	0.4146938572
3833	0.4146835828
3834	0.4146646168
3835	0.4146560182
3836	0.4146398843
3837	0.4145983449
3838	0.4145935034
3839	0.4145847351
3840	0.4145740265
3841	0.4145713237
3842	0.4145651923
3843	0.4145213225
3844	0.4145133046
3845	0.41448105
3846	0.4144690589
3847	0.4144595415
3848	0.4144374322
3849	0.4144075905
3850	0.4144019615
3851	0.4143847398
3852	0.4143460036
3853	0.4143334001
3854	0.4143126225
3855	0.4142596425
3856	0.4142472792
3857	0.4142375302
3858	0.4142282578
3859	0.4141493848
3860	0.4141209709
3861	0.4140922319
3862	0.4140887394
3863	0.4140807157
3864	0.4140707653
3865	0.4140654108
3866	0.4140600007
3867	0.4140474138
3868	0.4140197936
3869	0.4140145668
3870	0.4140092795
3871	0.4139974701
3872	0.4139865707
3873	0.4139712925
3874	0.4139415951
3875	0.4139393606
3876	0.4139256045
3877	0.4139064049
3878	0.4139046994
3879	0.4138972399
3880	0.4138613434
3881	0.4138601677
3882	0.4138548745
3883	0.4138521027
3884	0.4138365218
3885	0.4138017527
3886	0.4137948872
3887	0.4137781182
3888	0.413769152
3889	0.4137478533
3890	0.4136459848
3891	0.4136345576
3892	0.4136294806
3893	0.4136282584
3894	0.4136085401
3895	0.4135476175
3896	0.4135200966
3897	0.4135063265
3898	0.4134999717
3899	0.4134194903
3900	0.4133984195
3901	0.4133881024
3902	0.4133811393
3903	0.4133778489
3904	0.4133637508
3905	0.4133555713
3906	0.4133498712
3907	0.4133395736
3908	0.4133323081
3909	0.4133182181
3910	0.4132934083
3911	0.413281105
3912	0.4132637035
3913	0.4132631093
3914	0.4132219864
3915	0.41321604
3916	0.4132124681
3917	0.4131968451
3918	0.4131235897
3919	0.4131108213
3920	0.4131052125
3921	0.4130952579
3922	0.4130815895
3923	0.41307377
3924	0.4130616372
3925	0.4130475268
3926	0.4130337086
3927	0.4130150931
3928	0.4130051872
3929	0.4129687855
3930	0.4129316876
3931	0.4129040275
3932	0.4128156341
3933	0.412807452
3934	0.4127980952
3935	0.4127523821
3936	0.4127420039
3937	0.412737529
3938	0.4127070252
3939	0.4126943143
3940	0.4126971858
3941	0.4126557528
3942	0.412606281
3943	0.4125858734
3944	0.4125449857
3945	0.4125060331
3946	0.4125058767
3947	0.4124971341
3948	0.4124685188
3949	0.4124411904
3950	0.41243164
3951	0.4124258877
3952	0.4124023271
3953	0.4123788765
3954	0.4123787022
3955	0.4123598184
3956	0.4123516936
3957	0.4123360685
3958	0.4122978989
3959	0.4122794582
3960	0.4122511304
3961	0.4122420618
3962	0.4122375825
3963	0.4122339157
3964	0.4122301372
3965	0.4121907167
3966	0.412162784
3967	0.4121399811
3968	0.4121416224
3969	0.4121122577
3970	0.412107009
3971	0.4120928134
3972	0.4120858101
3973	0.4120815862
3974	0.4120661693
3975	0.4120513039
3976	0.4120371569
3977	0.4120352267
3978	0.4120230802
3979	0.4120063191
3980	0.4119966011
3981	0.4119814238
3982	0.4119673404
3983	0.4119465309
3984	0.4119395528
3985	0.4119322052
3986	0.4119019437
3987	0.4118321982
3988	0.4117559935
3989	0.4117527717
3990	0.4117410276
3991	0.411699207
3992	0.4116940015
3993	0.4116909275
3994	0.4116847766
3995	0.411652896
3996	0.4115638456
3997	0.4115377797
3998	0.4115409964
3999	0.4114962761
4000	0.4114922605
4001	0.4114881436
4002	0.4114581324
4003	0.4114532275
4004	0.4114184022
4005	0.4114029097
4006	0.4113551086
4007	0.4113516105
4008	0.4112688907
4009	0.411230263
4010	0.4112194019
4011	0.4111868971
4012	0.411151874
4013	0.411122438
4014	0.4111156699
4015	0.4111118727
4016	0.4110926987
4017	0.4110889599
4018	0.4110944438
4019	0.4110743816
4020	0.4110527661
4021	0.4110455655
4022	0.4110309141
4023	0.4110115707
4024	0.410984964
4025	0.4109707927
4026	0.4109609241
4027	0.410952071
4028	0.4109387304
4029	0.4109220939
4030	0.4109047536
4031	0.4108917878
4032	0.4108878052
4033	0.4108663034
4034	0.410861766
4035	0.4108451564
4036	0.4108184839
4037	0.4108023267
4038	0.410799264
4039	0.4107908905
4040	0.4107636418
4041	0.4107450947
4042	0.4107354626
4043	0.4107256949
4044	0.4106614309
4045	0.4106248592
4046	0.4105882578
4047	0.410568403
4048	0.4105560312
4049	0.4105353853
4050	0.410522634
4051	0.4104981415
4052	0.4104976006
4053	0.4104776191
4054	0.4104228325
4055	0.4103927294
4056	0.4103794469
4057	0.4103632991
4058	0.4102856155
4059	0.4102757414
4060	0.4102737622
4061	0.4102711259
4062	0.4102586416
4063	0.4102532797
4064	0.4102492887
4065	0.4102322505
4066	0.4102302917
4067	0.4102058872
4068	0.4101986498
4069	0.4101804007
4070	0.410180099
4071	0.410147683
4072	0.4101402557
4073	0.4101387075
4074	0.4101245193
4075	0.410114437
4076	0.4101007435
4077	0.4100891032
4078	0.4100747643
4079	0.4100687881
4080	0.4100592398
4081	0.4100568787
4082	0.4100242834
4083	0.4100223695
4084	0.4100160518
4085	0.4100157339
4086	0.4099668386
4087	0.4099552463
4088	0.4099317342
4089	0.4099242125
4090	0.4099187119
4091	0.4099052112
4092	0.409898068
4093	0.4098959325
4094	0.4098753888
4095	0.4098672381
4096	0.4098404009
4097	0.4098389322
4098	0.4098354444
4099	0.4098021038
4100	0.4097775323
4101	0.4097317959
4102	0.4096881354
4103	0.4096711652
4104	0.4096350415
4105	0.4096274685
4106	0.4096201297
4107	0.4096011983
4108	0.4095799038
4109	0.4095763688
4110	0.4095567769
4111	0.4095500332
4112	0.4095444562
4113	0.4095331838
4114	0.4095206219
4115	0.4095036583
4116	0.4094972798
4117	0.4094791036
4118	0.4094631572
4119	0.4094516098
4120	0.409405652
4121	0.4093824621
4122	0.4093389215
4123	0.4093305991
4124	0.4093236313
4125	0.4092573112
4126	0.4092362801
4127	0.409215519
4128	0.4092152617
4129	0.4091903015
4130	0.4091855029
4131	0.4091717124
4132	0.409167323
4133	0.4091480679
4134	0.4091353624
4135	0.4091107728
4136	0.4091080305
4137	0.4090544494
4138	0.409032735
4139	0.409010184
4140	0.4089119568
4141	0.4089006737
4142	0.4088971981
4143	0.4088903468
4144	0.4088819354
4145	0.4088471819
4146	0.4088386029
4147	0.4088354431
4148	0.4088296119
4149	0.4088089824
4150	0.4088076529
4151	0.4087842069
4152	0.408772214
4153	0.4087463836
4154	0.4087333015
4155	0.4087112974
4156	0.408701556
4157	0.4086833965
4158	0.408671446
4159	0.4086599477
4160	0.4086216532
4161	0.408609834
4162	0.4085660612
4163	0.4085533749
4164	0.4085523724
4165	0.4085340642
4166	0.4085214896
4167	0.4085139154
4168	0.4084845925
4169	0.4084574018
4170	0.4084494577
4171	0.4083948494
4172	0.4083659917
4173	0.4083305907
4174	0.4083058774
4175	0.4082959729
4176	0.4082844733
4177	0.4082720899
4178	0.4082481992
4179	0.4082483613
4180	0.4082399892
4181	0.4082411931
4182	0.4082399462
4183	0.4082315531
4184	0.4082216749
4185	0.4081445331
4186	0.4081372789
4187	0.4081184365
4188	0.4081148908
4189	0.4080975337
4190	0.4080809397
4191	0.4080784047
4192	0.4080567277
4193	0.4080487216
4194	0.4080179978
4195	0.4080171009
4196	0.408012052
4197	0.4080060426
4198	0.40800593
4199	0.4079812093
4200	0.4079644692
4201	0.40795211
4202	0.4079391429
4203	0.4079232922
4204	0.4079091534
4205	0.4079080884
4206	0.4078730324
4207	0.4078709981
4208	0.4078376094
4209	0.4078293816
4210	0.4077969102
4211	0.4077834736
4212	0.4077735764
4213	0.4077274744
4214	0.4077196098
4215	0.4076979826
4216	0.4076345521
4217	0.407622421
4218	0.4075915022
4219	0.4075798577
4220	0.4075489439
4221	0.4075351311
4222	0.4075256942
4223	0.4075209622
4224	0.4074866581
4225	0.4074749675
4226	0.4074494249
4227	0.4073938668
4228	0.4073909187
4229	0.4073733956
4230	0.4073642232
4231	0.4073250977
4232	0.4072964464
4233	0.4072769951
4234	0.4072730053
4235	0.4072270287
4236	0.40720674
4237	0.4071639024
4238	0.4071036955
4239	0.4070821346
4240	0.4070722808
4241	0.4070302874
4242	0.4070293441
4243	0.4070144104
4244	0.4069823449
4245	0.4069799513
4246	0.4069500706
4247	0.4069387568
4248	0.4069353051
4249	0.4069320687
4250	0.4068975506
4251	0.4067973727
4252	0.4067633256
4253	0.4067491976
4254	0.4067289563
4255	0.4067207573
4256	0.4067059248
4257	0.4066633391
4258	0.4066539599
4259	0.4065558306
4260	0.4065387431
4261	0.4065342554
4262	0.4065001881
4263	0.4064951482
4264	0.4064828576
4265	0.406456747
4266	0.4064521121
4267	0.4064416361
4268	0.4064201621
4269	0.4064226438
4270	0.4063767816
4271	0.4063724036
4272	0.406368608
4273	0.4063636791
4274	0.4063509801
4275	0.4063443271
4276	0.4063401687
4277	0.4063050431
4278	0.4062962768
4279	0.4062955183
4280	0.4062811653
4281	0.4062576146
4282	0.4062496013
4283	0.4062454954
4284	0.4062381082
4285	0.4062307672
4286	0.4062219055
4287	0.4061957948
4288	0.406187208
4289	0.4061815183
4290	0.4061735376
4291	0.4061709073
4292	0.4061583049
4293	0.4061391211
4294	0.4061322622
4295	0.4061052802
4296	0.4060803113
4297	0.4060691786
4298	0.4060393182
4299	0.4060289385
4300	0.406026975
4301	0.4059795241
4302	0.4059494652
4303	0.4059452414
4304	0.4059289846
4305	0.4058974071
4306	0.4058556193
4307	0.4058072737
4308	0.4057846397
4309	0.405765195
4310	0.4057453342
4311	0.4057256829
4312	0.4056533694
4313	0.4056433581
4314	0.4056308979
4315	0.4055957028
4316	0.4055781415
4317	0.4055400524
4318	0.4055048419
4319	0.4054238493
4320	0.4053987364
4321	0.4053876563
4322	0.4053651781
4323	0.4053634265
4324	0.4053390133
4325	0.4053147485
4326	0.4052869884
4327	0.4052676439
4328	0.40522352
4329	0.4052019635
4330	0.4051896104
4331	0.4051212629
4332	0.4050930395
4333	0.4050669292
4334	0.4050587206
4335	0.4050571425
4336	0.4050559201
4337	0.4050516604
4338	0.4050446427
4339	0.4050374607
4340	0.405033724
4341	0.4049960755
4342	0.4049825186
4343	0.4049794555
4344	0.4048800688
4345	0.4048648156
4346	0.4048415462
4347	0.4048342186
4348	0.404815842
4349	0.4048027617
4350	0.4047917964
4351	0.4047747736
4352	0.4047700067
4353	0.4047660807
4354	0.4047654732
4355	0.4047390818
4356	0.4047332514
4357	0.4046985319
4358	0.4046757429
4359	0.4046780512
4360	0.4045557988
4361	0.4045508776
4362	0.4045190334
4363	0.4044960848
4364	0.4044437868
4365	0.4043535325
4366	0.4043482883
4367	0.4043297434
4368	0.4042326731
4369	0.4042287816
